MovieName,actorid,ReleaseYear,BoxOffice
对风说爱你,2247234,2015,278
恶棍天使,2245023,2015,64958
咕噜咕噜美人鱼,2245021,2015,1394
胜利大阅兵,2245075,2015,32
犹太女孩在上海2：项链密码,2228196,2015,164
三只小猪与神灯,2228191,2015,2382
汽车人总动员,2228135,2015,584
汽车人总动员,2228139,2015,584
我是路人甲,2228178,2015,6388
小猪班纳大电影之梦想大“帽”险,2227195,2015,449
时尚女郎之女人江湖,2227202,2015,2
小猪班纳大电影之梦想大“帽”险,2227194,2015,449
摇滚英雄,2227597,2015,180
少年班,2227594,2015,5068
摇滚英雄,2227595,2015,180
再见我们的十年,2227301,2015,535
大丑,2227213,2014,1
赵氏孤儿（秦腔）,2227087,2015,2
擦枪走火,2227190,2015,552
西游新传2：真心话大冒险,2227392,2015,245
少年班,2227593,2015,5068
神奇,2226742,2013,4595
喜羊羊与灰太狼之飞马奇遇记,2226736,2014,8624
我爱灰太狼2,2226736,2013,7549
三小强,2226724,2014,243
摇滚英雄,2226583,2015,180
一场风花雪月的事,2226581,2013,2276
让熊猫飞,2226577,2013,190
让熊猫飞,2226576,2013,190
政协委员,2226721,2011,
厨子戏子痞子,2226716,2013,27283
我的早更女友,2226712,2014,16180
开心超人,2226743,2013,3566
开心超人,2226744,2013,3566
我爱灰太狼2,2226739,2013,7549
惊魂电影院,2227022,2015,869
止杀令,2226706,2013,450
爱情不NG,2226703,2013,722
赛尔号大电影3之战神联盟,2226592,2013,7649
白狐,2226750,2013,3154
201314,2226613,2013,1326
天边的孩子,2226531,2015,7
白日焰火,2226561,2014,10304
神笔马良,2226558,2014,5864
诡拼车,2226555,2013,201
七月半之恐怖宿舍,2226416,2015,1228
顺风车,2226436,2015,51
顺风车,2226439,2015,51
七月半之恐怖宿舍,2226420,2015,1228
美人鱼之海盗来袭,2226526,2015,1735
盗剑72小时,2226570,2013,108
天边的孩子,2226534,2015,7
不能错过,2226336,2015,14
者来·来者,2225897,2015,
索命暹罗之按摩师,2225899,2015,249
快乐到家,2226126,2013,15359
笔仙3,2226049,2014,5038
爱情银行,2226235,2013,536
快乐到家,2226228,2013,15359
81号农场之保卫麦咭,2226258,2013,2531
越来越好之村晚,2226213,2013,3002
巴啦啦小魔仙,2226204,2013,5190
百万爱情宝贝,2226222,2013,85
亲，别怕,2226035,2015,226
重生爱人,2225435,2015,1988
重生爱人,2225430,2015,1988
老炮儿,2225096,2015,90279
大峰祖师,2225,2014,48
一路狂奔,2225277,2013,588
全民目击,2225276,2013,18118
永远的守望,2224735,2015,9
我的老婆是只猫,2225294,2013,164
我的老婆是只猫,2225293,2013,164
柠檬,2225292,2013,167
巴黎假期,2224790,2015,1792
拳霸风云,2224790,2015,133
爸爸去哪儿,2225279,2014,69673
摩登年代,2225280,2013,6844
阳光总在风雨后,2224713,2015,1
恐怖游泳馆,2224675,2015,424
左耳,2223910,2015,48522
遭遇海明威,2223786,2015,22
阳光总在风雨后,2224714,2015,1
异种,2224717,2015,508
追查到底,2224187,2015,0
左耳,2223907,2015,48522
左耳,2223913,2015,48522
天河,2223,2014,3324
妈妈们的青春往事,2223,2013,0
万物生长,2220858,2015,14831
我是女王,2220800,2015,1553
爱情魔发师,2220796,2015,20
我是女王,2220795,2015,1553
十万伙急,2220811,2015,128
完美假妻168,2223759,2014,2929
大话天仙,2223760,2014,2962
冲锋车,2220274,2015,2091
菜鸟,2219394,2015,191
菜鸟,2219391,2015,191
菜鸟,2219390,2015,191
陌路惊笑,2219294,2015,156
失孤,2219580,2015,21617
失孤,2219581,2015,21617
失孤,2219579,2015,21617
菜鸟,2219397,2015,191
红包,2219660,2015,23
红包,2219657,2015,23
全能囧爸,2219086,2015,83
周恩来的四个昼夜,2219,2013,5964
北京·纽约,2219121,2015,1905
北京·纽约,2219119,2015,1905
北京·纽约,2219126,2015,1905
军号密码,2219079,2015,5
我是奋青,2218806,2015,55
摇滚英雄,2218756,2015,180
暗剑,2218734,2015,0
钟馗伏魔：雪妖魔灵,2218417,2015,40923
冲上云霄,2218403,2015,15631
吉星高照2015,2218173,2015,1529
左耳,2218014,2015,48522
何以笙箫默,2217667,2015,35351
遭遇海明威,2217701,2015,22
孤岛,2217688,2014,360
魔卡行动,2217713,2015,282
兔侠之青黎传说,2218020,2015,2973
兔侠之青黎传说,2218022,2015,2973
有一个地方只有我们知道,2217989,2015,28365
林中小屋,2217921,2014,396
热血男人帮,2217214,2015,178
怪谈,2217203,2015,758
全力扣杀,2217227,2015,78
神探驾到,2217227,2015,3740
奔驰的大葱,2217102,2015,25
黄金福将,2217205,2015,125
既然青春留不住,2216558,2015,5020
味道中国,2216853,2015,81
味道中国,2216848,2015,81
桑榆街9号,2216459,2015,20
天将雄师,2216552,2015,74417
蜡笔总动员,2216405,2015,662
蜡笔总动员,2216401,2015,662
家有虎妻,2216288,2015,26
家有虎妻,2216287,2015,26
魁拔Ⅲ战神崛起,2216282,2014,2499
秦时明月之龙腾万里,2216281,2014,5998
37次想你,2216386,2014,49
凤凰情,2216224,2014,0
王牌,2216412,2014,3165
三更车库,2216181,2015,792
微爱之渐入佳境,2215716,2014,28637
可爱的你,2216081,2015,2222
可爱的你,2216083,2015,2222
通灵之六世古宅,2216084,2015,1655
大地赤子史来贺,2215683,2014,33
可爱的你,2216080,2015,2222
师父,2216194,2015,5482
神通佛影,2215603,2014,26
步步追魂,2215577,2013,479
全能囧爸,2215645,2015,83
我是证人,2215600,2015,21527
怦然星动,2214967,2015,15973
破风,2214967,2015,14529
一步之遥,2214966,2014,51494
新年来啦之大闹除夕,2214890,2015,70
推拿,2215433,2014,1314
死亡之谜之双鱼玉佩,2215070,2015,244
还珠格格之还猪格格,2214292,2015,
夏洛特烦恼,2214225,2015,144161
我的早更女友,2214227,2014,16180
煎饼侠,2214224,2015,116275
道士下山,2214223,2015,40078
大海啸之鲨口逃生,22447,2012,15709
唐人街探案,2244030,2015,82441
探秘者,2244020,2015,29
谍战锦屏山,2243224,2015,0
杨梅洲,2241889,2012,4
爸爸妈妈复婚记,2240938,2013,505
诡影迷情,2240684,2015,340
没女神探,2240924,2015,201
没女神探,2240918,2015,201
如果没有你,2240637,2013,3
坏蛋必须死,2238256,2015,4705
我是大明星,2238254,2015,9
一刻十年,2238236,2015,11
摇滚水果,2239613,2015,52
师父,2239678,2015,5482
遭遇海明威,2238003,2015,22
花都之恋,2237853,2015,0
时尚女郎之女人江湖,2237798,2015,2
激战黎明,2237789,2015,27
雨夜惊魂,2237795,2015,246
雨夜惊魂,2237796,2015,246
半夜叫你别回头,2236858,2015,853
诡娃娃,2236862,2015,286
诡娃娃,2236864,2015,286
探灵档案,2236803,2015,334
少林寺探案传奇之大兴赌坊,2236384,2015,0
侠僧探案传奇之王陵之谜,2236384,2015,
既然青春留不住,2236412,2015,5020
紫霞,2236374,2015,49
紫霞,2236376,2015,49
万万没想到,2214095,2015,32251
星语心愿之再爱,2214184,2015,521
匆匆那年,2213710,2014,58849
警察日记,2213708,2014,210
唐人街探案,2213709,2015,82441
冥画,2213625,2015,
惊魂电影院,2213631,2015,869
爸爸去哪儿,2213,2014,69673
藏羚王之雪域精灵,2213080,2015,477
电商时代,2212566,2015,45
爱你不等来生,2211688,2014,25
坏姐姐之拆婚联盟,2211914,2014,993
天机,2211923,2015,0
黄克功案件,2211933,2014,227
青春时光,2211425,2014,7
潜艇总动员5：时光宝盒,2211326,2015,4630
黑月,2211104,2014,96
油菜花儿开,2211365,2015,0
街舞小子,2211597,2014,9
街舞小子,2211602,2014,9
我不是贼,2211543,2014,6
梦萦张家界,2210954,2013,0
者来·来者,2210888,2015,
天河,2210925,2014,3324
凤凰台,2210527,2014,2
凤凰台,2210525,2014,2
凤凰台,2210523,2014,2
凤凰台,2210540,2014,2
爸爸的假期,2210825,2015,11634
恐怖电影院,2209751,2014,1228
太平轮（上）,2209755,2014,19542
剑河,2210369,2014,24
深夜前的五分钟,2210366,2014,1007
既然青春留不住,2210205,2015,5020
死亡之谜之双鱼玉佩,2209814,2015,244
心灵的眼睛,2210127,2015,0
闯堂兔2疯狂马戏团,2208249,2015,2121
兔子镇的火狐狸,2236341,2015,266
喜马拉雅天梯,2236205,2015,1156
年少轻狂,2236206,2015,1309
笔仙魔咒,2236117,2015,1046
七彩田野,2235959,2014,504
家有虎妻,2235661,2015,26
零点杀机,2235949,2015,46
咕噜咕噜美人鱼,2235452,2015,1394
喜马拉雅天梯,2235142,2015,1156
闺蜜心窍,2235067,2015,0
九层妖塔,2235380,2015,68292
九层妖塔,2235381,2015,68292
燃烧的影像,2234765,2015,12
人皮拼图,2234248,2015,405
港囧,2234566,2015,161410
逆转胜,2234563,2015,40
心跳戈壁,2233929,2015,3
心跳戈壁,2233925,2015,3
向阳花开,2233826,2014,2
凤凰台,2233822,2014,2
石斛兰,2233816,2014,2
陌路惊笑,2233817,2015,156
赛尔号4大电影：圣魔之战,2233920,2014,6233
赛尔号4大电影：圣魔之战,2233917,2014,6233
大丑,2233856,2014,1
诡劫,2233881,2015,259
诡劫,2233875,2015,259
诡劫,2233877,2015,259
诡劫,2233878,2015,259
找个高富帅,2233828,2014,91
边区造,2233836,2014,1
西湖传奇,2233905,2014,1
我是奋青,2233869,2015,55
俐侎阿朵,2233902,2014,0
大丑,2233845,2014,1
森林孤影,2233798,2014,3
血彩,2233624,2014,13
哭恋,2233609,2014,14
9号女神,2233736,2014,5
9号女神,2233731,2014,5
分手木马计,2233703,2014,7
分手木马计,2233706,2014,7
9号女神,2233746,2014,5
9号女神,2233747,2014,5
早安，冬日海,2233652,2014,12
等你追我,2233697,2014,10
街舞小子,2233662,2014,9
凡人烦恼,2233809,2014,2
章鱼哥,2233178,2014,23
神通佛影,2233166,2014,26
爱你不等来生,2233550,2014,25
爱你不等来生,2233549,2014,25
爱你不等来生,2233554,2014,25
爱你不等来生,2233557,2014,25
渴望的青春,2233568,2014,19
渴望的青春,2233566,2014,19
深情约定,2233590,2014,18
深情约定,2233593,2014,18
神通佛影,2233170,2014,26
深情约定,2233582,2014,18
情笛之爱,2233153,2014,28
卧龙岗,2233147,2014,29
幸福中转栈,2233031,2014,31
菊花台,2233025,2014,31
情笛之爱,2233150,2014,28
卧龙岗,2233144,2014,29
黎明之眼,2233128,2014,29
黎明之眼,2233123,2014,29
飞跃地心,2232995,2014,32
一个勺子,2233,2015,2252
飞鱼秀,2232987,2014,33
菊花台,2233009,2014,31
飞鱼秀,2232983,2014,33
恋者多喜欢,2232962,2014,38
近距离击杀,2232881,2014,39
笔仙魔咒,2233020,2015,1046
这个大叔不太囧,2232977,2014,37
近距离击杀,2232880,2014,39
恋者多喜欢,2232971,2014,38
诡打墙,2232790,2015,134
诡打墙,2232791,2015,134
鹰笛·雪莲,2232765,2015,7
第一眼爱情,2232737,2014,46
第一眼爱情,2232739,2014,46
第一眼爱情,2232740,2014,46
诡镇,2230434,2014,933
诡镇,2230442,2014,933
奥拉星：进击圣殿,2230284,2015,847
奥拉星：进击圣殿,2230267,2015,847
女生宿舍,2230265,2014,1283
女生宿舍,2230259,2014,1283
女生宿舍,2230253,2014,1283
床下有人2,2230230,2014,1489
白雪公主之矮人力量,2230216,2014,1763
推拿,2230295,2014,1314
恐怖电影院,2230285,2014,1228
夜半梳头,2230239,2014,1348
夜半梳头,2230238,2014,1348
床下有人2,2230233,2014,1489
推拿,2230300,2014,1314
推拿,2230293,2014,1314
白雪公主之矮人力量,2230209,2014,1763
白雪公主之矮人力量,2230203,2014,1763
白雪公主之矮人力量,2230207,2014,1763
81号农场之疯狂的麦咭,2230195,2014,1878
81号农场之疯狂的麦咭,2230192,2014,1878
白雪公主之矮人力量,2230211,2014,1763
白雪公主之矮人力量,2230210,2014,1763
81号农场之疯狂的麦咭,2230198,2014,1878
81号农场之疯狂的麦咭,2230194,2014,1878
谁说我们不会爱,2230127,2014,2146
谁说我们不会爱,2230119,2014,2146
怨灵,2230188,2014,1894
怨灵,2230184,2014,1894
巴啦啦小魔仙之魔法的考验,2230158,2014,1916
巴啦啦小魔仙之魔法的考验,2230165,2014,1916
碟仙诡谭,2230147,2014,2013
怨灵人偶,2230137,2014,2592
好命先生,2230086,2014,2212
魔幻仙踪,2230103,2014,2186
魔幻仙踪,2230104,2014,2186
好命先生,2230098,2014,2212
好命先生,2230097,2014,2212
辛巴达历险记2,2230007,2014,2595
谁动了我的梦想,2230072,2014,319
谁说我们不会爱,2230116,2014,2146
大话天仙,2229787,2014,2962
黄金福将,2230101,2015,125
好命先生,2230095,2014,2212
新大头儿子和小头爸爸之秘密计划,2229721,2014,4244
猪猪侠之勇闯巨人岛,2229705,2014,4365
铠甲勇士之雅塔莱斯,2229701,2014,4441
少年师爷,2229708,2015,
奔跑吧！兄弟,2229776,2015,44644
王牌,2229776,2014,3165
新大头儿子和小头爸爸之秘密计划,2229726,2014,4244
新大头儿子和小头爸爸之秘密计划,2229720,2014,4244
全城通缉,2229743,2014,3504
全城通缉,2229744,2014,3504
王牌,2229767,2014,3165
王牌,2229762,2014,3165
天河,2229757,2014,3324
全城通缉,2229751,2014,3504
秦时明月之龙腾万里,2229606,2014,5998
熊出没之雪岭熊风,2229608,2015,29571
秦时明月之龙腾万里,2229608,2014,5998
枕边诡影,2229477,2015,407
冲上云霄,2229650,2015,15631
脱轨时代,2229647,2014,5473
青春激荡的年代,2229612,2015,0
龙之谷：破晓奇兵,2229631,2014,5740
秦时明月之龙腾万里,2229625,2014,5998
笔仙3,2229667,2014,5038
壁虎,2229413,2013,0
太空熊猫总动员,2229412,2014,438
神秘世界历险记2,2229415,2014,6193
露水红颜,2229233,2014,6628
露水红颜,2229225,2014,6628
露水红颜,2229223,2014,6628
英雄之战,2229217,2014,7458
英雄之战,2229210,2014,7458
英雄之战,2229215,2014,7458
整容日记,2229182,2014,8440
露水红颜,2229230,2014,6628
英雄之战,2229207,2014,7458
冰封：重生之门,2229100,2014,14269
整容日记,2229176,2014,8440
好命先生,2229177,2014,2212
绣春刀,2229141,2014,9323
白日焰火,2229133,2014,10304
白日焰火,2229131,2014,10304
斐济99℃爱情,2229149,2014,127
绣春刀,2229139,2014,9323
绣春刀,2229143,2014,9323
十万个冷笑话,2229164,2014,11987
喜羊羊与灰太狼之飞马奇遇记,2229167,2014,8624
十万个冷笑话,2229161,2014,11987
绣春刀,2229160,2014,9323
绣春刀,2229156,2014,9323
洋妞到我家,2229148,2014,756
冰封：重生之门,2229089,2014,14269
冰封：重生之门,2229091,2014,14269
冰封：重生之门,2229099,2014,14269
触不可及,2229032,2014,7681
太平轮（上）,2229030,2014,19542
太平轮（上）,2229025,2014,19542
太平轮（上）,2229026,2014,19542
我的早更女友,2229079,2014,16180
我的早更女友,2229063,2014,16180
太平轮（上）,2229039,2014,19542
太平轮（上）,2229038,2014,19542
我的早更女友,2229082,2014,16180
太平轮（上）,2229050,2014,19542
太平轮（上）,2229019,2014,19542
闺蜜,2228997,2014,20494
闺蜜,2229009,2014,20494
闺蜜,2228991,2014,20494
微爱之渐入佳境,2228931,2014,28637
微爱之渐入佳境,2228930,2014,28637
露水红颜,2228933,2014,6628
微爱之渐入佳境,2228927,2014,28637
熊出没之夺宝熊兵,2228947,2014,24808
熊出没之夺宝熊兵,2228948,2014,24808
微爱之渐入佳境,2228937,2014,28637
老男孩之猛龙过江,2228978,2014,20887
老男孩之猛龙过江,2228975,2014,20887
熊出没之夺宝熊兵,2228943,2014,24808
微爱之渐入佳境,2228924,2014,28637
熊出没之雪岭熊风,2228942,2015,29571
熊出没之夺宝熊兵,2228942,2014,24808
熊出没之夺宝熊兵,2228956,2014,24808
熊出没之夺宝熊兵,2228960,2014,24808
归来,2228911,2014,29146
白发魔女传之明月天国,2228896,2014,38914
白发魔女传之明月天国,2228889,2014,38914
猪猪侠之终极决战,2228877,2015,4549
猪猪侠之终极决战,2228880,2015,4549
有种你爱我,2228879,2015,6822
猪猪侠之终极决战,2228879,2015,4549
归来,2228904,2014,29146
熊出没之夺宝熊兵,2228904,2014,24808
狙击时刻,2228876,2014,168
西游记之大圣归来,2228753,2015,95652
兔子镇的火狐狸,2228670,2015,266
爸爸去哪儿,2228606,2014,69673
西游记之大圣归来,2228754,2015,95652
爸爸去哪儿2,2228600,2015,22351
心花路放,2228596,2014,116934
驱魔少年,2228532,2015,
擦枪走火,2228576,2015,552
少女哪吒,2228473,2015,54
恋爱排班表,2227985,2015,83
恋爱排班表,2227983,2015,83
我是路人甲,2228174,2015,6388
我是路人甲,2228165,2015,6388
我是路人甲,2228163,2015,6388
我是路人甲,2228167,2015,6388
咱们结婚吧,2228470,2015,28448
大宅男,2228205,2015,147
等爱归来,2228033,2015,71
幸福中转栈,2232877,2014,31
近距离击杀,2232876,2014,39
永春白鹤拳之擎天画卷,2232719,2014,47
永春白鹤拳之擎天画卷,2232720,2014,47
犹太女孩在上海2：项链密码,2232756,2015,164
第一眼爱情,2232745,2014,46
第一眼爱情,2232729,2014,46
刺客聂隐娘,2232783,2015,6140
0.5的爱情,2232616,2014,55
0.5的爱情,2232613,2014,55
与贼同屋,2232660,2014,48
与贼同屋,2232664,2014,48
与贼同屋,2232653,2014,48
七月半之恐怖宿舍,2232702,2015,1228
与贼同屋,2232662,2014,48
毕业那年分手季,2232591,2014,73
我的青春蜜友,2232584,2014,56
201413,2232625,2014,54
爱你不等来生,2232625,2014,25
永春白鹤拳之擎天画卷,2232711,2014,47
大峰祖师,2232637,2014,48
大峰祖师,2232632,2014,48
201413,2232624,2014,54
不爱不散,2232357,2014,77
古堡之吻,2232348,2014,92
不爱不散,2232351,2014,77
古堡之吻,2232343,2014,92
我是你的野蛮女友,2232365,2014,77
不爱不散,2232361,2014,77
不爱不散,2232355,2014,77
古堡之吻,2232340,2014,92
古堡之吻,2232330,2014,92
一个温州的女人,2232319,2014,92
白雪公主之神秘爸爸,2232557,2015,1122
海神密码,2232563,2014,55
十二公民,2232306,2015,1397
夺樽,2232378,2014,74
夺樽,2232373,2014,74
洛克王国4：出发！巨人谷,2232293,2015,7698
我是你的野蛮女友,2232364,2014,77
滚蛋吧！肿瘤君,2232302,2015,51180
纯纯欲动,2232264,2014,28
战狼,2232265,2015,54555
纯纯欲动,2232265,2014,28
金牌流浪狗,2232263,2014,105
金牌流浪狗,2232262,2014,105
狙击时刻,2232170,2014,168
狙击时刻,2232174,2014,168
狙击时刻,2232169,2014,168
黑月,2232278,2014,96
黑月,2232275,2014,96
黑月,2232276,2014,96
我们毕业的夏天,2232271,2014,104
非你勿扰,2232183,2015,46
一号目标,2232091,2014,204
分手木马计,2232091,2014,7
一号目标,2232086,2014,204
熊出没之雪岭熊风,2232076,2015,29571
警察日记,2232076,2014,210
放手爱,2232105,2014,198
斐济99℃爱情,2232105,2014,127
斐济99℃爱情,2232100,2014,127
超萌英雄,2232139,2014,168
超萌英雄,2232142,2014,168
超萌英雄,2232136,2014,168
超萌英雄,2232134,2014,168
狙击时刻,2232159,2014,168
超萌英雄,2232155,2014,168
警察日记,2232072,2014,210
警察日记,2232071,2014,210
超萌英雄,2232157,2014,168
超萌英雄,2232143,2014,168
喵星少年漂流记,2232128,2014,170
警察日记,2232050,2014,210
狙击时刻,2232164,2014,168
